"X","carat","cut","color","clarity","depth","table","price","x","y","z"
46415,0.52,"Ideal","E","VS2",61.3,55,1767,5.22,5.19,3.19
4193,1,"Premium","F","SI2",59.2,61,3562,6.59,6.51,3.87
51446,1.07,"Fair","G","I1",64.8,56,2375,6.53,6.43,4.2
53244,0.63,"Ideal","F","VS1",62.3,56,2644,5.46,5.49,3.41
4427,0.72,"Very Good","G","IF",60.7,56,3614,5.78,5.81,3.52
26921,2.03,"Ideal","I","VS2",62.7,57,16945,8.05,8.02,5.04
24848,1.38,"Ideal","G","VVS1",61.8,56,13250,7.15,7.12,4.41
37389,0.4,"Premium","G","VVS2",61.7,59,982,4.73,4.76,2.93
854,0.74,"Ideal","H","SI1",62.1,56,2870,5.77,5.83,3.6
3831,1,"Premium","H","SI2",61,60,3472,6.42,6.36,3.9
25288,2.01,"Very Good","G","SI2",61.3,60,13940,8.08,8.17,4.98
9098,1.01,"Fair","E","VS2",66.6,55,4525,6.27,6.2,4.15
20517,1.54,"Ideal","J","VS1",62.2,59,8848,7.34,7.38,4.58
12366,0.26,"Very Good","F","VVS1",58.7,58,597,4.24,4.25,2.49
37625,0.44,"Premium","G","SI1",61.9,59,990,4.87,4.82,3
28509,0.3,"Premium","F","VS2",61.4,55,673,4.37,4.32,2.67
30463,0.31,"Ideal","D","SI1",62.7,56,732,4.36,4.32,2.72
48339,0.5,"Ideal","F","VVS2",62.1,58,1960,5.07,5.11,3.16
44780,0.59,"Ideal","G","VS2",62.9,56,1622,5.35,5.33,3.36
26380,2.05,"Ideal","H","SI2",60.4,58,15857,8.21,8.27,4.98
12426,1.02,"Premium","H","VS2",61.8,58,5241,6.49,6.43,3.99
7868,0.98,"Premium","F","SI2",61.8,58,4308,6.37,6.32,3.92
35421,0.4,"Premium","G","SI1",62,59,900,4.72,4.7,2.92
51116,0.7,"Very Good","G","VS2",63.4,58,2338,5.63,5.57,3.55
47741,0.5,"Fair","E","VS1",55.3,65,1890,5.35,5.31,2.95
28866,0.37,"Good","H","SI1",64,55,684,4.57,4.53,2.91
1158,0.7,"Ideal","I","VS1",61.5,56,2924,5.71,5.75,3.52
31322,0.32,"Ideal","D","VS2",61.5,56,758,4.41,4.44,2.72
29049,0.4,"Very Good","E","SI1",62.9,59,687,4.69,4.72,2.96
44106,0.55,"Premium","G","VS2",59.6,59,1556,5.36,5.32,3.18
48374,0.57,"Ideal","D","VS2",62.4,57,1963,5.32,5.26,3.3
42434,0.46,"Premium","G","VVS2",61.3,60,1314,4.94,5.01,3.05
50189,0.55,"Ideal","D","VS2",60.6,56,2224,5.3,5.36,3.23
6239,0.71,"Ideal","H","IF",61.2,56,4007,5.76,5.86,3.54
12614,1.14,"Premium","I","VS1",62.3,59,5291,6.69,6.64,4.15
32414,0.41,"Good","D","SI1",63.1,59,791,4.7,4.71,2.97
18217,1,"Premium","G","VVS2",60.5,62,7392,6.44,6.39,3.88
46313,0.3,"Ideal","H","VS1",62.3,55,526,4.29,4.34,2.69
5932,1.1,"Ideal","E","I1",61.9,56,3942,6.63,6.59,4.09
40322,0.5,"Premium","J","SI1",60.7,58,1125,5.13,5.11,3.11
25788,2.01,"Very Good","H","SI2",62.7,60,14768,7.94,8.03,5.01
36684,0.4,"Ideal","E","VS1",62.2,58,951,4.72,4.74,2.94
40859,0.34,"Ideal","F","VVS1",61.6,56,1174,4.5,4.53,2.78
31410,0.3,"Ideal","G","VVS1",62.7,54,764,4.3,4.34,2.71
37807,0.34,"Ideal","E","VVS1",61.8,57,1001,4.47,4.5,2.77
19126,1.51,"Very Good","I","SI1",63.1,56,7891,7.28,7.33,4.61
40645,0.45,"Very Good","G","VS1",60,57.1,1154,4.99,5.03,3
15396,1.08,"Very Good","G","VS2",62,57,6168,6.52,6.55,4.05
11204,1.13,"Very Good","H","SI1",60.1,60,4959,6.73,6.77,4.06
38297,0.3,"Ideal","G","SI1",61.8,56,487,4.31,4.34,2.67
47770,0.7,"Very Good","E","SI2",63.5,59,1894,5.63,5.51,3.53
43968,0.34,"Ideal","G","VS2",62.4,57,517,4.46,4.48,2.79
23631,1.14,"Premium","F","VVS1",59.4,59,11654,6.87,6.8,4.06
12976,1.07,"Ideal","E","SI2",61.4,57,5393,6.62,6.57,4.05
31805,0.43,"Very Good","G","SI1",58.9,60,774,4.94,4.97,2.92
21512,1.2,"Very Good","G","VVS1",62.8,56,9609,6.73,6.75,4.23
44818,0.5,"Premium","G","VS1",59.7,60,1624,5.11,5.14,3.06
30735,0.41,"Good","G","SI1",64.2,57,739,4.67,4.71,3.01
32674,0.31,"Ideal","G","VS1",62.1,55,802,4.37,4.33,2.7
45081,0.57,"Premium","E","VS2",62.5,55,1645,5.33,5.27,3.31
7354,0.93,"Very Good","D","SI2",62.6,57,4214,6.2,6.26,3.9
27649,2.03,"Ideal","F","SI2",61.6,55,18578,8.19,8.14,5.03
14664,1.01,"Very Good","G","VS2",61.6,58,5919,6.4,6.45,3.96
9901,1.07,"Ideal","J","VS2",61.7,58,4686,6.58,6.55,4.05
51048,0.73,"Ideal","H","SI1",62.8,57,2330,5.77,5.72,3.61
40528,0.52,"Good","G","SI1",64.3,61,1147,5.01,4.97,3.21
43544,0.53,"Premium","F","SI1",60.9,59,1428,5.21,5.23,3.18
32940,0.37,"Ideal","E","VS2",62.5,56,811,4.58,4.61,2.87
50512,0.71,"Premium","E","SI2",61.8,57,2271,5.73,5.67,3.52
22170,1.12,"Premium","F","VVS2",62.4,59,10211,6.66,6.58,4.13
22094,1.51,"Very Good","E","SI1",63.1,56,10113,7.24,7.22,4.56
49622,0.32,"Very Good","F","SI2",63.1,56,540,4.38,4.34,2.75
27294,1.87,"Ideal","H","VS1",59.7,60,17761,7.98,8.04,4.78
40116,0.41,"Premium","F","VVS2",60.4,58,1115,4.8,4.84,2.91
53769,0.7,"Very Good","F","VS1",60.5,57,2726,5.77,5.8,3.5
9349,1.09,"Very Good","I","SI2",62.5,57,4584,6.56,6.58,4.11
3059,0.38,"Very Good","J","VS2",60.5,60,566,4.64,4.68,2.82
19416,1.24,"Ideal","H","VVS2",62,56,8069,6.92,6.86,4.27
13217,1.2,"Good","I","SI1",64.4,61,5458,6.52,6.59,4.22
14686,1.14,"Premium","F","SI1",59.6,58,5925,6.78,6.8,4.05
6078,0.62,"Ideal","D","VVS1",62.2,54,3968,5.45,5.48,3.4
51432,0.7,"Premium","F","SI2",62.5,60,2373,5.66,5.61,3.52
5525,1.01,"Good","G","SI2",63.7,58,3852,6.31,6.35,4.03
9321,1.01,"Premium","H","SI1",60.5,58,4578,6.47,6.39,3.89
10610,1.1,"Ideal","H","SI1",60.2,56,4827,6.74,6.82,4.08
46152,0.5,"Premium","G","VS1",59.4,60,1746,5.17,5.13,3.06
21502,1.53,"Premium","F","SI2",62.7,60,9596,7.34,7.28,4.58
32677,0.31,"Premium","G","VS1",61.8,59,802,4.35,4.32,2.68
17458,1.01,"Very Good","D","VS2",60.6,56,7001,6.45,6.51,3.93
44404,0.55,"Ideal","H","SI1",61.4,56,1584,5.28,5.31,3.25
18468,1.5,"Ideal","J","VS2",61.6,58,7515,7.33,7.38,4.53
33439,0.32,"Premium","G","VS1",61,59,828,4.43,4.39,2.69
18186,1.22,"Very Good","F","SI1",60.5,58,7372,6.91,6.97,4.2
33602,0.31,"Very Good","G","SI1",63,56,462,4.3,4.34,2.72
10358,1.11,"Ideal","I","SI1",62.3,58,4771,6.6,6.65,4.13
11117,1.13,"Premium","E","SI2",61.4,59,4936,6.78,6.7,4.14
45098,0.53,"Very Good","G","VS1",62.3,55,1648,5.15,5.18,3.22
7807,1.03,"Very Good","J","VS1",63.4,58,4292,6.36,6.42,4.05
11989,1.06,"Ideal","H","SI1",62.2,57,5143,6.56,6.49,4.06
4356,1.04,"Premium","J","SI2",62,59,3603,6.47,6.49,4.02
3855,0.72,"Ideal","G","VS1",61.3,56,3478,5.75,5.8,3.54
10491,1.05,"Very Good","E","SI2",60.5,58,4797,6.55,6.6,3.98
46624,0.3,"Premium","H","VS1",62.5,58,526,4.27,4.34,2.69
1746,0.7,"Fair","F","VS1",64.9,59,3039,5.56,5.59,3.62
20497,1.59,"Premium","H","SI1",61,58,8829,7.58,7.51,4.6
30922,0.34,"Very Good","E","VS2",62.8,58,745,4.43,4.45,2.79
5103,0.73,"Ideal","E","VS1",61.7,57,3758,5.77,5.8,3.57
37695,0.41,"Premium","J","VVS1",60.1,58,994,4.83,4.79,2.89
287,0.81,"Very Good","H","SI2",61.3,59,2797,5.94,6.01,3.66
3066,0.73,"Premium","E","VS1",61.2,58,3311,5.83,5.77,3.55
18818,1.21,"Very Good","E","SI1",62.2,60,7703,6.78,6.76,4.21
8313,1,"Good","H","SI1",63.9,56,4389,6.28,6.31,4.02
2963,1.07,"Premium","G","SI2",62.5,59,3296,6.5,6.47,4.05
46191,0.52,"Ideal","H","VVS2",61,57,1749,5.16,5.2,3.16
1042,0.74,"Good","E","SI1",62.8,61,2906,5.74,5.76,3.61
3214,0.9,"Good","H","SI2",61.3,61,3348,6.11,6.16,3.76
7902,1,"Good","D","SI1",64.3,62,4312,6.18,6.13,3.96
15069,1.03,"Premium","D","SI1",61.2,54,6056,6.61,6.53,4.02
37771,0.41,"Ideal","E","VS2",61.6,55,999,4.79,4.75,2.94
27837,0.39,"Ideal","I","VS2",61.5,55,651,4.7,4.73,2.9
22342,1.27,"Premium","G","VVS2",61,58,10389,7.01,6.96,4.26
33020,0.33,"Ideal","E","VVS2",61.2,56,814,4.46,4.5,2.74
29010,0.34,"Very Good","H","VVS2",63,55,686,4.44,4.48,2.81
30827,0.33,"Premium","I","VVS2",62.1,56,743,4.45,4.41,2.75
14806,1.22,"Ideal","I","VS2",62.5,57,5960,6.83,6.9,4.29
46494,0.52,"Ideal","F","VS1",62,57,1778,5.13,5.16,3.19
964,0.71,"Ideal","E","VS2",62.7,56,2891,5.71,5.75,3.59
35184,0.31,"Ideal","G","IF",61.7,55,891,4.36,4.39,2.7
52673,0.71,"Ideal","E","SI2",62.7,56,2550,5.68,5.71,3.57
23797,2.06,"Good","J","SI1",64.1,56,11854,8.09,7.97,5.15
47562,0.51,"Ideal","G","VVS2",61.3,57,1875,5.12,5.15,3.15
38791,0.31,"Premium","G","VVS1",60.7,58,1046,4.4,4.37,2.66
48104,0.5,"Ideal","G","VVS2",61.4,57,1935,5.13,5.1,3.14
33495,0.32,"Premium","F","VS2",62.1,59,828,4.41,4.35,2.72
13160,1.01,"Good","D","SI1",63.1,60,5443,6.32,6.39,4.01
10118,1.02,"Premium","G","SI1",61,59,4718,6.48,6.44,3.94
31519,0.34,"Premium","E","SI1",60.7,60,765,4.51,4.48,2.73
2936,0.77,"Premium","E","VS2",60.5,59,3291,5.92,5.98,3.6
37150,0.32,"Ideal","E","VS1",61.6,57,972,4.39,4.35,2.69
19711,1.21,"Ideal","H","VVS1",62.8,55,8286,6.78,6.82,4.27
15215,1.47,"Fair","F","SI2",65.9,59,6108,6.99,6.94,4.59
52790,0.72,"Ideal","F","VS2",61.9,54,2568,5.77,5.74,3.56
26539,2.42,"Premium","J","SI2",62.4,58,16198,8.58,8.53,5.34
14292,1.01,"Good","F","VS1",64,56,5786,6.37,6.32,4.06
2665,0.72,"Ideal","D","VS2",60.9,55,3236,5.77,5.89,3.55
7395,0.33,"Premium","H","VS1",59.5,59,579,4.48,4.53,2.68
53911,0.7,"Premium","E","SI1",60.5,58,2753,5.74,5.77,3.48
50313,0.7,"Premium","F","SI1",61.2,59,2239,5.7,5.64,3.47
35846,0.4,"Ideal","G","VVS2",62.6,53,917,4.72,4.77,2.97
47686,0.51,"Premium","F","VVS2",61.2,59,1882,5.19,5.1,3.15
39371,0.5,"Very Good","D","SI2",58.5,60,1074,5.19,5.21,3.04
21904,1.59,"Ideal","I","VS2",61.1,55,9972,7.54,7.48,4.59
12539,1.2,"Premium","E","SI2",58.2,59,5268,6.98,6.9,4.04
46226,0.61,"Ideal","D","SI1",62.1,55,1752,5.42,5.43,3.37
10909,1.01,"Fair","G","VS2",64.4,58,4887,6.25,6.18,4
52159,0.7,"Very Good","G","VS1",59.3,62,2473,5.74,5.8,3.42
15971,1.13,"Ideal","F","SI1",59.6,57,6391,6.83,6.79,4.06
26094,2.02,"Very Good","D","SI2",60.6,57,15334,8.19,8.25,4.98
20002,1.23,"Ideal","H","VS2",61.5,57,8541,6.92,6.87,4.24
22363,0.31,"Premium","H","VS2",61.3,60,628,4.36,4.32,2.66
260,0.71,"Premium","F","VS1",60.1,62,2790,5.77,5.74,3.46
39285,0.3,"Ideal","H","VS2",62.1,57,491,4.27,4.3,2.66
11521,1.17,"Very Good","G","SI1",63.3,61,5025,6.65,6.59,4.19
17394,0.32,"Good","D","SI2",63.7,56,612,4.34,4.33,2.76
8864,0.92,"Premium","E","SI1",62.2,58,4482,6.23,6.18,3.86
29515,0.32,"Very Good","E","VS2",62,54,702,4.37,4.41,2.72
25306,2.19,"Good","G","SI1",63.7,56,13978,8.26,8.17,5.23
49887,0.53,"Ideal","F","VVS2",62,57,2177,5.17,5.2,3.21
45311,0.3,"Premium","F","VS2",61.8,60,524,4.27,4.3,2.65
1274,0.77,"Ideal","D","SI1",62.6,57,2949,5.81,5.92,3.67
40830,0.32,"Very Good","D","IF",62,56,1171,4.39,4.43,2.73
1723,0.32,"Ideal","G","VS2",61.7,57,561,4.38,4.4,2.71
35255,0.3,"Good","G","IF",63.5,55,895,4.26,4.28,2.71
7188,0.96,"Very Good","I","VS2",59.6,59,4187,6.36,6.42,3.81
32757,0.42,"Premium","I","SI1",61.2,60,803,4.82,4.78,2.94
37491,0.35,"Ideal","E","VS2",61.6,56,984,4.54,4.52,2.79
5,0.31,"Good","J","SI2",63.3,58,335,4.34,4.35,2.75
1994,0.81,"Ideal","I","SI1",61.3,56,3097,6.23,6.27,3.83
49603,0.53,"Ideal","G","IF",62.7,56,2137,5.23,5.13,3.25
3957,1.2,"Ideal","I","I1",61.9,56,3505,6.82,6.85,4.23
27134,2.01,"Premium","G","SI1",62.5,58,17334,7.98,8.08,5.02
37971,0.41,"Very Good","F","VS1",61.2,57,1007,4.77,4.8,2.93
18015,1.54,"Premium","G","SI2",61.6,58,7287,7.45,7.3,4.57
5072,0.95,"Good","F","SI2",59.7,57,3750,6.41,6.45,3.84
22158,1.61,"Ideal","F","SI1",60.9,57,10197,7.58,7.51,4.6
16438,1.04,"Premium","G","VS2",61,59,6564,6.53,6.42,3.95
11390,0.34,"Very Good","G","VS2",61.2,62,596,4.44,4.48,2.73
45324,0.3,"Very Good","F","VS2",61.4,55,524,4.32,4.37,2.67
45219,0.51,"Ideal","E","VS2",62.2,57,1656,5.08,5.11,3.17
718,0.8,"Ideal","G","SI2",61.6,56,2856,5.97,6.01,3.69
11004,1.17,"Premium","I","SI1",62.6,58,4914,6.71,6.64,4.18
3009,1,"Fair","D","SI2",64.8,60,3304,6.23,6.18,4.02
45204,0.51,"Premium","G","VS1",61.1,58,1656,5.12,5.19,3.15
33967,0.32,"Ideal","E","VS2",61.3,55,846,4.41,4.43,2.71
41074,0.41,"Ideal","F","VVS2",60.1,57,1192,4.85,4.83,2.91
8931,1.1,"Good","I","SI1",63.7,59,4497,6.56,6.5,4.16
27353,2.39,"Very Good","J","VS1",59.6,60,17920,8.71,8.77,5.21
18253,1.7,"Premium","G","SI2",62.2,59,7414,7.68,7.6,4.75
20587,1.28,"Very Good","G","VS1",59.2,57,8895,7.05,7.13,4.2
9552,1,"Premium","E","SI2",61.2,60,4620,6.42,6.45,3.94
44511,0.52,"Very Good","F","VS2",60.7,59,1600,5.14,5.18,3.13
27743,2.04,"Premium","H","SI1",58.1,60,18795,8.37,8.28,4.84
9247,1.01,"Very Good","H","VS2",63.3,57,4559,6.32,6.27,3.99
543,1.01,"Premium","H","SI2",61.6,61,2828,6.39,6.31,3.91
16907,1.5,"Good","J","SI2",63.6,57,6750,7.3,7.23,4.62
48129,0.53,"Ideal","F","VS1",60.8,55,1939,5.26,5.3,3.21
26802,2.01,"Very Good","H","VS2",63.5,59,16677,7.92,7.86,5.01
50240,0.71,"Ideal","G","SI1",60.6,57,2233,5.72,5.8,3.49
32668,0.31,"Premium","G","VS1",61.2,60,802,4.39,4.37,2.68
49314,0.34,"Ideal","G","SI1",61.8,54,540,4.48,4.51,2.78
39661,0.42,"Ideal","G","VS2",61.8,56,1087,4.84,4.81,2.98
43979,0.36,"Premium","E","SI2",61.5,61,518,4.63,4.57,2.83
28601,0.3,"Very Good","E","SI1",63.1,53,675,4.32,4.27,2.71
40564,0.41,"Ideal","D","VS1",62.1,56,1151,4.77,4.8,2.97
50888,0.6,"Premium","F","VVS2",62.4,56,2316,5.44,5.39,3.38
44334,0.33,"Premium","I","VS1",61.6,60,521,4.42,4.45,2.73
39182,0.35,"Ideal","D","VS2",62.5,55,1063,4.55,4.5,2.83
32463,0.36,"Ideal","H","VVS1",61.5,56,794,4.57,4.6,2.82
4547,1,"Good","H","SI2",63.8,57,3640,6.32,6.28,4.02
12411,1.05,"Very Good","H","VS2",63.3,58,5236,6.42,6.48,4.08
38190,0.41,"Premium","D","SI1",62.1,59,1015,4.76,4.74,2.95
20026,0.32,"Good","F","SI2",63.8,55,421,4.34,4.35,2.77
48710,0.56,"Ideal","E","VS1",61.8,55,2010,5.28,5.33,3.28
10241,1.18,"Premium","H","SI1",60.1,60,4746,6.89,6.75,4.1
38048,0.49,"Premium","H","SI2",59.9,59,1011,5.17,5.12,3.08
13239,1.05,"Premium","H","VS2",59,59,5468,6.71,6.68,3.95
17427,1.11,"Ideal","G","VS2",61.2,56,6982,6.68,6.65,4.08
45580,0.52,"Ideal","G","VS1",61.8,55,1689,5.17,5.21,3.21
17988,1.14,"Premium","F","VS2",62,59,7275,6.71,6.64,4.14
30318,0.36,"Premium","H","VVS2",60.6,58,726,4.58,4.6,2.78
40811,0.52,"Ideal","G","SI2",61.5,56,1170,5.15,5.19,3.18
8509,1.35,"Fair","I","SI2",66.5,57,4423,6.79,6.74,4.5
40441,0.5,"Good","G","SI1",60.2,64,1138,5.11,5.04,3.05
2421,0.91,"Premium","H","SI1",62.2,56,3180,6.23,6.18,3.86
45585,0.52,"Ideal","G","VS1",62.7,57,1689,5.12,5.15,3.22
44730,0.62,"Ideal","H","VS2",61.2,54,1616,5.51,5.6,3.4
19833,1.51,"Ideal","I","SI1",62.7,57,8400,7.35,7.3,4.59
3178,0.71,"Very Good","E","VVS2",63.4,58,3340,5.64,5.69,3.59
38577,0.4,"Premium","G","VS2",62.8,61,1035,4.67,4.63,2.92
37699,0.48,"Fair","F","SI1",56.4,59,994,5.28,5.26,2.97
8024,0.91,"Premium","E","SI1",62.1,58,4332,6.15,6.18,3.83
22928,1.57,"Ideal","I","VS2",60.4,58,10964,7.55,7.59,4.57
46741,0.55,"Very Good","D","VS2",62.8,57,1799,5.24,5.27,3.3
23642,1.51,"Premium","F","SI1",62.8,59,11666,7.31,7.28,4.58
39214,0.4,"Very Good","G","VVS1",60.7,55,1066,4.81,4.84,2.93
23331,1.24,"Ideal","G","IF",62.4,56,11376,6.86,6.89,4.29
33857,0.3,"Premium","E","VS2",59.1,58,844,4.39,4.37,2.59
21719,0.32,"Ideal","H","VVS2",62.2,54,628,4.42,4.46,2.76
51965,0.3,"Ideal","H","VS1",61.9,58,545,4.3,4.32,2.67
2581,0.7,"Premium","D","VS1",62.9,59,3214,5.72,5.66,3.58
31513,0.34,"Premium","E","SI1",59,60,765,4.62,4.56,2.71
55,0.22,"Premium","D","VS2",59.3,62,404,3.91,3.88,2.31
19463,1.56,"Good","J","VS2",62.3,64,8107,7.41,7.36,4.6
44601,0.53,"Premium","G","VS2",61.2,57,1607,5.26,5.19,3.2
12143,1.01,"Very Good","F","SI1",62.7,57,5174,6.32,6.38,3.98
46118,0.56,"Premium","I","VVS1",60.6,59,1743,5.33,5.29,3.22
14834,1.25,"Premium","I","VS2",61,59,5975,6.89,6.98,4.23
9659,1.01,"Premium","H","SI1",63,60,4642,6.36,6.33,4
910,0.79,"Very Good","D","SI2",59.7,58,2878,6,6.07,3.6
39014,0.43,"Ideal","G","VVS2",61.4,55,1056,4.83,4.88,2.98
39723,0.5,"Good","E","SI1",64,57,1090,5.04,4.99,3.21
7831,1.01,"Very Good","F","SI2",61.8,56,4298,6.43,6.38,3.96
19193,1.59,"Ideal","J","SI1",61.3,57,7943,7.43,7.52,4.58
13700,1.2,"Good","I","VS1",64.8,58,5600,6.6,6.65,4.29
29677,0.28,"Very Good","E","VVS1",62.1,57,707,4.17,4.21,2.6
11934,1.09,"Ideal","E","SI2",61.6,55,5127,6.64,6.6,4.08
47782,0.76,"Ideal","J","SI1",62.9,54,1896,5.82,5.85,3.67
9130,0.9,"Fair","F","VS2",59.5,67,4536,6.29,6.24,3.73
11058,0.4,"Ideal","H","SI2",61.9,58,596,4.71,4.73,2.92
48498,0.54,"Ideal","H","IF",61.5,54,1981,5.27,5.3,3.25
24738,1.51,"Very Good","F","VS2",63.2,56,13080,7.22,7.28,4.58
1962,0.77,"Ideal","H","SI1",61.3,56,3089,5.87,5.91,3.61
52389,0.57,"Ideal","F","VVS1",60.7,57,2507,5.39,5.36,3.26
42461,0.5,"Very Good","E","SI1",63,58,1316,5.04,5.08,3.19
50620,0.23,"Very Good","E","VS2",62.4,60,400,3.9,3.92,2.44
52335,0.7,"Good","G","VS2",63.8,55,2496,5.66,5.59,3.59
39962,0.63,"Very Good","G","SI2",63.3,59,1105,5.51,5.31,3.45
3180,0.91,"Very Good","I","VS2",63,58,3340,6.07,6.15,3.85
32893,0.36,"Ideal","E","SI1",62.1,56,810,4.59,4.56,2.84
35850,0.33,"Ideal","E","VVS2",61.9,57,917,4.44,4.47,2.75
3386,0.31,"Very Good","G","SI2",61.8,59,408,4.3,4.34,2.67
33101,0.38,"Premium","D","SI1",59.1,58,815,4.77,4.74,2.81
40884,0.38,"Ideal","E","VVS2",61.6,55,1176,4.66,4.63,2.86
14566,1.21,"Ideal","H","VS2",62.2,55,5882,6.84,6.79,4.24
23380,0.33,"Very Good","G","SI1",63.2,57,631,4.44,4.39,2.79
26260,2.03,"Ideal","G","SI2",62.6,56,15717,8.15,8.1,5.08
16245,1.01,"Premium","G","VS1",62.7,58,6499,6.38,6.41,4.01
28332,0.33,"Ideal","G","VS1",61.9,54,666,4.44,4.48,2.76
26808,2.18,"Good","H","SI2",60.4,64,16690,8.38,8.47,5.09
18419,1.54,"Premium","F","SI2",62,56,7486,7.51,7.4,4.62
36204,0.41,"Very Good","G","VVS2",61.1,55,932,4.8,4.82,2.94
28638,0.33,"Very Good","G","SI2",62.9,55,434,4.41,4.46,2.79
2403,0.7,"Very Good","E","VS1",63.8,57,3177,5.61,5.65,3.59
20997,1.12,"Ideal","G","VVS2",61.9,57,9214,6.62,6.66,4.11
5858,0.51,"Fair","F","VVS2",65.4,60,3920,4.98,4.9,3.23
11430,1.16,"Premium","I","SI1",61.5,57,5002,6.79,6.73,4.16
2422,0.91,"Very Good","J","SI2",62,56,3181,6.18,6.23,3.85
24530,1.5,"Ideal","G","VS2",63,56,12821,7.32,7.26,4.59
38088,0.3,"Ideal","E","VVS2",61.7,55,1013,4.31,4.28,2.65
26194,2.01,"Premium","G","SI2",59.4,58,15562,8.19,8.15,4.85
28260,0.33,"Premium","G","VS1",61.4,59,666,4.43,4.49,2.74
45750,0.55,"Ideal","F","VS2",60.9,57,1702,5.3,5.34,3.24
30455,0.3,"Ideal","F","VS1",62.6,57,731,4.34,4.29,2.7
31460,0.4,"Premium","J","VS2",62.5,60,765,4.71,4.67,2.93
3798,0.71,"Ideal","E","VS1",60.4,57,3464,5.75,5.81,3.49
24482,1.5,"Good","E","SI1",64.2,55,12754,7.17,7.22,4.62
4905,0.91,"Ideal","E","SI2",61.8,53,3723,6.22,6.3,3.87
48123,0.5,"Very Good","G","VVS2",60.6,66,1939,5.06,5.1,3.08
47519,0.7,"Very Good","I","VS2",63,60,1867,5.59,5.62,3.53
40040,0.52,"Very Good","H","SI1",62.6,55,1111,5.12,5.16,3.22
40665,0.39,"Ideal","G","IF",61.7,55,1154,4.68,4.72,2.9
33258,0.28,"Ideal","F","IF",62,53,825,4.23,4.29,2.64
23522,1.58,"Ideal","I","VVS1",61.7,53,11526,7.52,7.53,4.65
12453,1.34,"Very Good","G","SI2",63.2,57,5245,6.98,6.95,4.4
706,0.91,"Good","J","VS2",64.2,58,2854,6.12,6.09,3.92
33382,0.41,"Premium","G","VS2",61.4,59,827,4.75,4.79,2.93
34148,0.33,"Ideal","H","VVS2",61.9,55,854,4.47,4.45,2.76
48245,0.56,"Good","E","VS1",59.8,61,1951,5.35,5.36,3.2
13584,1.05,"Premium","F","SI1",61.8,56,5557,6.55,6.45,4.02
6402,1.03,"Fair","H","SI2",67,61,4038,6.25,6.17,4.16
49680,0.53,"Ideal","E","VS1",60.1,57,2143,5.25,5.31,3.17
10478,0.93,"Premium","G","VS1",62.1,59,4793,6.21,6.16,3.84
41330,0.31,"Ideal","E","IF",61.8,54,1214,4.36,4.38,2.7
16294,1,"Very Good","E","VS2",62.6,60,6518,6.35,6.4,3.99
22248,1.26,"Premium","G","VVS2",62.7,58,10302,6.95,6.86,4.33
37465,0.42,"Ideal","G","VS1",61.4,56,984,4.85,4.82,2.97
19442,1.06,"Ideal","G","VS1",61.7,55,8093,6.53,6.56,4.04
34224,0.38,"Premium","G","SI1",62.4,59,855,4.64,4.59,2.88
20256,1.41,"Premium","H","VS2",62,58,8686,7.19,7.12,4.44
38603,0.4,"Premium","E","VS2",62,58,1038,4.73,4.69,2.92
25479,1.51,"Premium","F","VS2",60.4,59,14247,7.41,7.33,4.45
23939,1.52,"Ideal","F","SI1",62,54,12071,7.36,7.44,4.59
11602,1.08,"Premium","G","SI1",59.4,60,5044,6.7,6.63,3.96
25113,1.5,"Ideal","F","VS2",60.2,57,13653,7.43,7.39,4.46
37857,0.44,"Premium","E","VS2",62.3,59,1003,4.81,4.91,3.03
42623,0.3,"Very Good","G","VS2",61.8,60,505,4.29,4.25,2.64
19076,1.27,"Premium","H","VS2",61.1,58,7849,6.96,6.88,4.23
28947,0.3,"Ideal","G","VVS2",60.6,57,684,4.33,4.35,2.63
20644,1.1,"Ideal","G","VVS2",62,56,8932,6.68,6.64,4.13
22132,1.54,"Good","I","VS1",63.6,60,10164,7.3,7.33,4.65
5872,0.9,"Premium","E","SI2",60.4,59,3924,6.21,6.24,3.76
34792,0.4,"Premium","G","VS1",60.7,58,877,4.78,4.81,2.91
44653,0.35,"Good","G","SI1",63.8,54,522,4.46,4.48,2.85
17156,1.09,"Ideal","E","SI1",61.8,55,6849,6.65,6.58,4.09
1278,0.71,"Ideal","G","VS1",62.4,57,2950,5.68,5.73,3.56
49025,0.57,"Ideal","F","VS1",61.9,56,2052,5.39,5.3,3.31
23897,1.5,"Very Good","E","SI1",60.4,59,12000,7.35,7.39,4.45
23568,2.09,"Good","J","VS2",57.2,64,11576,8.51,8.46,4.85
35301,0.3,"Premium","I","VS1",61.7,58,473,4.27,4.32,2.65
26439,2.01,"Good","G","SI2",63.6,59,15977,8,7.95,5.07
45599,0.5,"Ideal","D","VS2",61.9,57,1690,5.08,5.1,3.15
41721,0.41,"Ideal","E","VVS2",61.6,56,1243,4.8,4.78,2.95
5264,0.82,"Very Good","E","VS2",60.4,61,3795,6.06,6.09,3.67
37476,0.42,"Ideal","G","VS1",61.9,56,984,4.82,4.77,2.97
52696,0.7,"Ideal","E","VS2",61.9,57,2553,5.69,5.74,3.54
35321,0.31,"Very Good","F","VVS1",62.4,60,897,4.28,4.31,2.68
45789,0.59,"Very Good","I","VVS1",62.8,58,1709,5.3,5.34,3.34
47400,0.55,"Ideal","D","VS2",61.7,57,1848,5.21,5.26,3.23
